,ABI1,SDR42E2,ZNF605,PET117,IGLL5,DNAJB6,IQCJ-SCHIP1,AQP7B,ZHX1-C8orf76,RASGRP1,OPTN,PIGBOS1,CALCRL,STX6,SPRY3,RAMP2,FSTL3,KANTR,STAG1,CDKN2D,CDKN3,WARS2,CDO1,CORO2B,PEMT,SEMA6B,NOP56,ZNRD2,BATF,PROCR,TRIM16,RAD51AP1,DMRT2,GNB5,STAG3,RBBP9,PLK2,POP4,ZNF268,SEC24A,NOXA1,NEU3,DHRS4,ASCC3,CHD1,DUSP14,ESM1,SPACA9,TBC1D8,FAM107A,CEP250,FZD10,TAF11L11,GLMP,LYST,IZUMO4,ZNF257,BUD23,FCRL1,RMI2,GRIN3A,TOP1MT,TWIST2,CHCHD1,OR52M1,OR52K2,NXPE1,OR56A1,ABTB3,SPPL3,ISCA2,SLC24A4,CCR3,SENP8,KRABD5,ZNF440,NTN5,ZNF57,LYPLAL1,CNTFR,TSHZ2,ZNF280A,COL7A1,COL8A1,CNTNAP5,ZFAND2B,IL31RA,COX7C,CD109,CPD,PRSS37,LETM2,DGKK,HDX,FOXR2,ADORA3,MYL6B,MTCL2,ZSWIM3,STK35,LINC00477,CFAP54,C12orf60,GSC,C2CD4A,DNAAF8,CD300LG,CBLN2,HIPK4,CSTF2,ZNF524,ZNF681,NBPF12,MEI1,CDPF1,SMYD1,SGO1,LRRC34,XXYLT1,CX3CR1,ZNF425,CYP2C9,GRK3,FAM91A1,CYP11B1,AARS1,C11orf42,CIMAP1C,DBT,ZNF320,CITED4,SASS6,CCDC138,DDX6,DHX15,RASSF6,SGMS2,ZNF366,DFFA,ZNF92,COCH,SSBP4,SPTSSA,DNA2,DYNC1H1,DNMT3B,E2F1,AHCY,PHC1,EEF1D,EGR4,PIANP,UBR1,AIF1,CREG2,MUC20,PRIMPOL,ENG,TMEM184A,ALAD,ESRRB,ALAS1,FBLN1,PLAC9,OR5AR1,UNC5B,OR8G5,FCAR,FAM13C,HNRNPA3,LRRN4CL,ABCD2,FGFR1,RRAS2,MTF2,ZNF652,KHDC4,TCF25,CEP131,UNC13A,ZNF292,FOXM1,MYCBP2,NACAD,CLCC1,PASK,VPS13A,PDS5A,CLUH,ATMIN,SZT2,U2SURP,USP24,OBSL1,PPP1R13B,SIRT1,TARDBP,HEY1,HAAO,POFUT1,SRRM2,MMD,SEC14L2,ORC6,AMACR,ZMYND8,CBLC,KCNE4,BRD1,FTSJ1,LAMP5,AFG1L,MTOR,ABL1,NEIL2,LCLAT1,MMS22L,ETFBKMT,EHBP1L1,OR1L4,TCP11L2,CCDC197,RASGRP3,TXN2,POC1A,GALT,GAMT,KBTBD2,SYF2,HINFP,LRP10,LTN1,CNTNAP2,HERC4,EDRF1,SZRD1,PRPF31,KIFBP,CLEC4E,SLC13A4,AATF,MDGA1,NUFIP1,PKD2L2,UTP25,DENND2A,CHMP2A,PDCD4,BIN1,GNA15,GNAS,GNG5,CCR10,OR51B5,SIAH3,METRNL,SLC25A42,NT5DC4,NKIRAS2,CEP57L1,CFAP47,TRAV8-6,IGLV1-44,IGKV3-15,AAMDC,GRIK5,CFAP20,CLEC2D,GRP,GSTM4,GTF2F1,TMOD2,RBM15B,CCDC106,MDFIC,UBQLN1,H2AZ1,ANXA5,HLA-DMA,HMGN2,HNRNPH1,HOXA2,HOXD4,HRH1,HES1,HSP90AB1,C1QTNF9,ZNF260,NRBP2,OVCH1,ZKSCAN2,XKR7,ZNF879,AMIGO2,IGF2R,SKA2,NUP43,IGHG1,RILPL1,IGLC1,IGLC3,IGSF1,IL2RA,IL2RG,IL11RA,AQP3,INCENP,IRF5,ITGA7,ITGB2,ZNF829,TEX38,MIA3,ERCC6L2,PNPLA7,SLC27A1,KPNA2,SLC16A12,CC2D2B,ZNF470,NOTCH2NLA,FLG2,TMEM212,LIN28B,OR10A6,RPSA,LCP2,LDHA,LHCGR,MEX3D,LMNB1,LMO2,KNOP1,SERTM2,OR51A4,PLPP6,LRCH4,ARNT,LTB,CD180,MAGEA10,MAGEA11,MAGEB2,MAN2C1,DENND6B,MDM2,MFAP3,CIITA,TRPM1,CCDC88C,UQCRHL,OR13G1,SPDYE5,MTHFR,TRIM37,MYCL,MYH11,MYO5A,NDUFB3,NFIX,NGF,NPTX1,NTF4,ODF2,OPRD1,ACO2,P2RX1,UBQLN3,PALM,TAS2R3,TAS2R4,SLC35B3,GLRX2,NDUFAF1,RMDN1,NUSAP1,CRIM1,SLC15A3,PLAC8,PDC,CRNKL1,MAGEC2,MTFP1,PCF11,PIGT,ERGIC3,PDHB,SIX4,ATP5ME,PGK2,ATP6V1B1,PHKB,SERPINB8,PLAG1,PANK1,PLTP,RAB24,SEPTIN5,NLGN3,UGT1A8,POU5F1,POU6F1,UGT1A1,LRRN3,MED1,HAUS6,SWT1,ANKRD49,GPATCH4,EPS8L1,LAX1,TTC19,ZSCAN32,CT55,HPF1,FBXO34,REX1BD,GPATCH2,FANCL,RFWD3,YOD1,NDUFAF7,BATF3,PRH1,BTBD2,SLC30A6,RUFY2,KDM4D,TSR1,AGK,CFAP44,DCP1A,FOXJ2,PPP2R2D,NKRF,SMG9,AZGP1,NPDC1,KCNK13,SAR1A,MEIS3,CIAPIN1,PSMC4,UTP3,CHRNA10,RALGAPB,SLC45A4,PTGDR,BAG1,MRS2,RHBDD2,NDRG2,MYORG,ODF2L,SERINC1,TAOK1,PTMA,USP36,NYAP2,CALCOCO1,VAT1L,ZNF317,NCKAP5L,NCOA5,RBAK,MARK4,CYP4F11,NECTIN1,KMT2C,WIZ,PZP,RAD51,RAG1,RALA,RANBP2,RAP1A,RARG,RBBP6,RFX4,EXOC4,NIF3L1,GUF1,TNFRSF17,ROCK1,RPL19,RPL22,RPS7,RPS24,RPS29,RTN2,SAT1,SCN5A,SCNN1G,SCO1,CCL18,CCL21,SDC4,PIEZO2,SH2D4A,MANBAL,LHPP,SLC28A3,SMOC2,OSGEPL1,ROBO3,SRSF2,SFSWAP,MTMR14,SGCA,INF2,SGSH,GPR135,SEBOX,WDR13,PARP12,LPIN3,BMP4,OR1D4,RRN3P2,SLC12A3,MTMR9,SMN1,SNAPC1,BNIP1,SNRPD3,SOX15,UAP1,SSTR1,SURF2,SUV39H1,TAGLN,TAF9,TFAP2A,TGFA,TGFB3,TIA1,TLE1,TSPAN6,C1QC,TNP2,TP53,TPM1,D2HGDH,TYK2,RFPL4AL1,TYROBP,KRTAP2-3,UBE2D2,CLRN1,CFAP410,CNBP,ZNF10,ZNF33A,CA4,ZNF76,ZNF91,ZNF138,TRIM26,CACNA1E,CXCR4,CRELD1,TMUB2,TNIP2,RBM42,HSD17B8,LST1,PLA2G7,TFEB,SCRN3,CLXN,LPCAT1,RPP21,BTNL8,PAQR6,TRAPPC13,GLRA3,ATF7IP2,TUBA4B,VCPIP1,CENPT,DBF4B,COASY,PDCD1LG2,CD276,INTS5,CEP44,CAMK4,GPR63,PDRG1,FIP1L1,CCNL2,TMEM14B,SLC7A5P1,CAMLG,CAPNS1,SLC10A3,CAPZA1,SNN,FZD8,FCRL5,NRIP2,ESPN,HYAL3,LONP2,GPR61,IFI27L2,MND1,FSCB,ARL6,KAT8,MEX3B,ZMYND15,ZCCHC9,PSD2,FLYWCH1,BTBD10,WDR83,ZNF397,RAD54L,DOT1L,SYVN1,GON7,ATRN,HES7,MYO18B,HIRIP3,PERM1,RTN4IP1,FCRLA,ZNF496,SLC35B4,ATOH8,SMIM3,MMP23B,GCM1,CPZ,COPS3,ZCCHC3,FCN3,PRPF18,CAV2,RUNX1,HSD17B6,PTCH2,TNFRSF25,ADAM19,CRADD,ADAM20,ALDH1A2,SYNJ1,ZPR1,NAE1,CCNB1,CACNA1G,BAIAP3,WASL,SIGLEC10,ABCC10,TPD52L3,SYT8,OTULIN,THAP3,ZNF622,SCRN2,SHF,ZNF799,LYRM7,SEC11C,CLDN2,RGN,NMI,RRP9,FAAP24,SLC28A2,RSAD2,LONRF1,OSMR,RFT1,CCNQ,AURKB,LMBRD2,S1PR2,MARCHF9,COQ10A,COPS2,GTF3C5,TGM5,RECQL4,TMPRSS11D,DDX23,CRIPT,ZNF264,AIM2,CD33,VPS4B,MRPL33,GTPBP1,RBM39,PITPNM1,RNF14,MORF4L2,CD58,SKIC3,SAFB2,KIAA0040,UBE3C,CD74,CD151,RASSF2,PIEZO1,MRPL19,TESPA1,HEPH,AREL1,DLEC1,EXOG,AMMECR1,HS3ST4,NR1I3,RBX1,DOP1B
ABI1,1.0,0.31045820695227544,0.09022556390977449,0.4203007518796993,0.44586466165413535,0.7744360902255639,0.8360902255639098,0.22811628046432952,0.27518796992481204,0.3165413533834587,0.8774436090225564,0.2736842105263158,0.47218045112781953,0.5488721804511278,0.3263157894736842,0.612781954887218,0.662406015037594,0.13157894736842107,0.30375939849624056,0.6451127819548872,0.5210526315789473,0.5022556390977444,0.6428571428571428,0.649624060150376,0.48796992481203005,0.5699248120300752,0.7150375939849624,0.7669172932330827,0.6007518796992481,0.693984962406015,0.7751879699248121,0.41428571428571426,0.6353892536512522,0.5834586466165413,0.47443609022556393,0.29097744360902256,0.6112781954887218,0.2954887218045113,0.2218045112781955,0.5729323308270676,0.49849624060150377,0.31353383458646616,0.6157894736842106,0.4699248120300752,0.47518796992481205,0.706766917293233,0.7676691729323308,0.4842105263157895,0.537593984962406,0.8421052631578947,0.16842105263157897,0.6150375939849624,0.30735096444329635,0.7857142857142857,0.243609022556391,0.5631578947368421,0.22481203007518796,0.8601503759398496,0.3333960017569313,0.47593984962406016,0.23759398496240602,0.8413533834586466,0.6390977443609023,0.26090225563909775,0.34938654197899405,0.37819239460596243,0.44377318457091064,0.4135161217262679,0.5842105263157895,0.45263157894736844,0.5300751879699248,0.37593984962406013,0.3719878066343696,0.22631578947368425,0.21203007518796996,0.22330827067669173,0.6424283296135571,0.5300751879699248,0.15639097744360908,0.7090225563909774,0.5345864661654135,0.36632853315894953,0.7127819548872181,0.424812030075188,0.4356133241045783,0.7789473684210526,0.3105263157894737,0.687218045112782,0.5766917293233083,0.26090225563909775,0.28720117060361505,0.5203007518796993,0.3700836894654509,0.5270676691729324,0.28354459311735214,0.44661654135338347,0.7819548872180451,0.1345864661654136,0.41578947368421054,0.4045112781954887,0.49317142407530096,0.2593984962406015,0.23533834586466168,0.5533834586466165,0.6195488721804512,0.20676691729323315,0.5887551773935986,0.4052631578947369,0.7819548872180451,0.2601503759398497,0.49774436090225566,0.1300751879699249,0.26541353383458655,0.4586466165413534,0.4368421052631579,0.8820985603046452,0.3481203007518797,0.5015037593984962,0.3593984962406015,0.3902255639097744,0.4330827067669173,0.4586268635150589,0.1330827067669173,0.3225563909774436,0.3402088212474799,0.4932330827067669,0.26882503903971455,0.7181880794080023,0.3526315789473684,0.22255639097744367,0.7984962406015037,0.2879699248120301,0.18947368421052635,0.3969924812030075,0.5105263157894737,0.6458646616541354,0.8270676691729323,0.6067669172932331,0.7127819548872181,0.17593984962406023,0.4857142857142857,0.6406015037593985,0.7548872180451127,0.35864661654135344,0.33834586466165417,0.4180451127819549,0.36240601503759395,0.5105263157894737,0.5842105263157895,0.87593984962406,0.6603785003849864,0.662406015037594,0.19924812030075195,0.51203007518797,0.3713802090313104,0.6969924812030075,0.11127819548872181,0.5413533834586466,0.41729323308270677,0.5210526315789473,0.7285714285714285,0.7526315789473683,0.7729323308270677,0.5165413533834586,0.2514466430473017,0.46466165413533833,0.2824930243714636,0.4789473684210526,0.6082706766917293,0.887218045112782,0.6233082706766917,0.3165413533834587,0.5699248120300752,0.7992481203007519,0.36917293233082704,0.1330827067669173,0.6917293233082706,0.8390977443609022,0.7383458646616541,0.24210526315789477,0.49473684210526314,0.45939849624060153,0.35789473684210527,0.7127819548872181,0.35187969924812035,0.281203007518797,0.13609022556390982,0.25488721804511283,0.6804511278195489,0.41578947368421054,0.14511278195488725,0.3984962406015038,0.26992481203007523,0.7721804511278195,0.650375939849624,0.6293233082706766,0.8721804511278195,0.6120300751879699,0.7646616541353384,0.31278195488721805,0.4488721804511278,0.17368421052631583,0.4736842105263158,0.37142857142857144,0.33834586466165417,0.14812030075187965,0.6293233082706766,0.6097744360902255,0.456390977443609,0.6278195488721805,0.28646616541353387,0.4338345864661654,0.19248120300751886,0.45263157894736844,0.46842105263157896,0.4067669172932331,0.5007518796992482,0.1917293233082707,0.8586466165413533,0.3090583483012384,0.13834586466165416,0.4116301939156597,0.41578947368421054,0.7759398496240602,0.3263157894736842,0.5947368421052631,0.5052631578947369,0.5789473684210527,0.7,0.9300751879699247,0.5526315789473684,0.2586466165413534,0.1842105263157895,0.26917293233082706,0.0909774436090226,0.8390977443609022,0.7571428571428571,0.3180451127819549,0.4639097744360902,0.36240601503759395,0.5345864661654135,0.25488721804511283,0.5706766917293233,0.24096356166013616,0.4473684210526316,0.8172932330827067,0.5864661654135338,0.4586466165413534,0.8699248120300751,0.8203007518796992,0.763157894736842,0.5203007518796993,0.7842105263157895,0.35075329290494284,0.2876503615934837,0.6857142857142857,0.7616541353383459,0.4138971079741698,0.656390977443609,0.3766917293233083,0.3533283085444768,0.20830760946958776,0.4345864661654135,0.45037593984962404,0.674436090225564,0.6195488721804512,0.8827067669172932,0.24285714285714283,0.5977811276370155,0.6150375939849624,0.5894736842105263,0.2766917293233083,0.5421052631578948,0.47218045112781953,0.46766917293233085,0.5496240601503759,0.8,0.8857142857142857,0.618796992481203,0.4917293233082707,0.6090225563909775,0.8121474459181648,0.5909440437477217,0.8654135338345864,0.5706766917293233,0.8263157894736841,0.7212184693997802,0.42330827067669174,0.780451127819549,0.6135773617863324,0.093233082706767,0.3194809951316637,0.4789473684210526,0.6691729323308271,0.41654135338345866,0.4473684210526316,0.4406015037593985,0.44285714285714284,0.6902255639097744,0.43157894736842106,0.45112781954887216,0.675187969924812,0.39398496240601505,0.4488721804511278,0.643609022556391,0.763157894736842,0.3270676691729324,0.42255639097744363,0.6323308270676692,0.3458646616541353,0.30075187969924816,0.2735832935741369,0.21503759398496242,0.1774436090225564,0.47293233082706765,0.618796992481203,0.7315789473684211,0.7473684210526316,0.2533834586466166,0.4330827067669173,0.2210526315789474,0.3535838631779419,0.29753600725045104,0.6021505974826876,0.4116539155935586,0.6639097744360902,0.531578947368421,0.900751879699248,0.33245163724486126,0.8278195488721805,0.43007518796992483,0.6669172932330827,0.29172932330827067,0.37890183423415774,0.44087886571426455,0.20676691729323315,0.6105263157894737,0.5616541353383459,0.3819548872180451,0.46090225563909776,0.3927936764951997,0.32263659714279364,0.24653932891264208,0.606015037593985,0.5541353383458647,0.05488721804511287,0.20827067669172933,0.26315789473684215,0.33367254220946424,0.40977443609022557,0.868421052631579,0.25954500505029426,0.10977443609022564,0.2135338345864662,0.20150375939849624,0.4864661654135338,0.6398496240601503,0.17368421052631583,0.4195488721804511,0.7894736842105263,0.8301993464049985,0.6045112781954887,0.8185244576097744,0.5360902255639097,0.2969924812030076,0.46766917293233085,0.3804511278195489,0.3219645879830536,0.5721804511278196,0.1453309230869888,0.1654135338345865,0.2789473684210526,0.5142857142857142,0.28496240601503764,0.11503759398496244,0.4338345864661654,0.718796992481203,0.5233082706766917,0.2586466165413534,0.2573567629469501,0.1323308270676692,0.36756865919995263,0.7872180451127819,0.47969924812030074,0.5398496240601504,0.8233082706766917,0.424812030075188,0.4887218045112782,0.5300751879699248,0.4011864895602376,0.6345864661654135,0.21729323308270682,0.9052631578947368,0.37593984962406013,0.23909774436090225,0.7556390977443609,0.5947368421052631,0.824812030075188,0.6263157894736842,0.36173190739055194,0.9090225563909774,0.7736842105263158,0.29007657740605114,0.16165413533834588,0.3766917293233083,0.34135338345864663,0.2293233082706767,0.15338345864661657,0.7458646616541353,0.5827067669172932,0.42781954887218043,0.43759398496240604,0.10225563909774438,0.3618858090802235,0.368421052631579,0.7571428571428571,0.575187969924812,0.11353383458646615,0.36015037593984967,0.37293233082706767,0.7533834586466166,0.29022556390977444,0.8932330827067669,0.21203007518796996,0.5172932330827068,0.31879699248120297,0.12481203007518804,0.5097744360902255,0.6954887218045113,0.3819548872180451,0.14060150375939856,0.48345864661654137,0.5263157894736842,0.5691729323308271,0.48721804511278194,0.44285714285714284,0.6285714285714286,0.4714285714285714,0.49548872180451126,0.49022556390977445,0.6105263157894737,0.47593984962406016,0.7977443609022556,0.6360902255639098,0.6654135338345865,0.12481203007518804,0.48721804511278194,0.35639097744360904,0.5781954887218045,0.375187969924812,0.587218045112782,0.8157894736842105,0.4406015037593985,0.28496240601503764,0.6691729323308271,0.2240601503759399,0.87593984962406,0.5150375939849624,0.3758931841530188,0.5338345864661654,0.8616541353383458,0.456390977443609,0.5781954887218045,0.48947368421052634,0.2556390977443609,0.49699248120300754,0.45789473684210524,0.7849624060150375,0.337593984962406,0.706766917293233,0.38341480935586614,0.3819548872180451,0.618796992481203,0.5631578947368421,0.2293233082706767,0.8827067669172932,0.5503759398496241,0.4691729323308271,0.3612624048761408,0.3466165413533835,0.24060150375939854,0.14436090225563913,0.3902255639097744,0.2646616541353384,0.5533834586466165,0.793984962406015,0.7052631578947368,0.5834586466165413,0.5744360902255639,0.637593984962406,0.6984962406015037,0.462406015037594,0.8593984962406014,0.3293233082706767,0.3954887218045113,0.5781954887218045,0.631578947368421,0.19849624060150378,0.16090225563909777,0.7218045112781954,0.6428571428571428,0.7270676691729323,0.5225563909774436,0.13834586466165416,0.9045112781954887,0.5849624060150376,0.46090225563909776,0.3962406015037594,0.8151605591448923,0.7789473684210526,0.5007518796992482,0.14511278195488725,0.5181065359369516,0.7338345864661654,0.37142857142857144,0.5609022556390977,0.6142857142857143,0.5297243893192781,0.28496240601503764,0.36235425878789357,0.15338345864661657,0.5857142857142857,0.8729323308270677,0.5917293233082707,0.8593984962406014,0.8466165413533835,0.7210526315789474,0.7206327803301747,0.6924812030075188,0.4030075187969925,0.893984962406015,0.5082706766917293,0.406015037593985,0.7706766917293233,0.4706766917293233,0.3902255639097744,0.7902255639097744,0.7421052631578947,0.5353383458646617,0.3054089378751844,0.5503759398496241,0.875187969924812,0.43909774436090226,0.5270676691729324,0.4242817588091118,0.48721804511278194,0.8423781340805381,0.5887218045112782,0.28795219836182884,0.5157894736842106,0.7616541353383459,0.5631578947368421,0.2729323308270677,0.6405855082293807,0.7954887218045112,0.07894736842105265,0.23233082706766917,0.7751879699248121,0.3360902255639098,0.7135338345864661,0.6360902255639098,0.543609022556391,0.6526315789473685,0.8007518796992481,0.5,0.5270676691729324,0.3157894736842105,0.8368421052631578,0.42255639097744363,0.6819548872180451,0.45263157894736844,0.7917293233082707,0.3728845340718799,0.6233082706766917,0.15187969924812028,0.5662651353892675,0.34962406015037595,0.4055154105203279,0.23458646616541357,0.8781954887218045,0.4263157894736842,0.5015037593984962,0.5007518796992482,0.5586466165413534,0.4473684210526316,0.19473684210526315,0.27744360902255644,0.5030075187969925,0.5015037593984962,0.5368421052631579,0.3052631578947369,0.462406015037594,0.7142857142857143,0.6330827067669172,0.6150375939849624,0.7842105263157895,0.43609022556390975,0.8406015037593985,0.8654135338345864,0.40150375939849625,0.6233082706766917,0.5060150375939849,0.7383458646616541,0.19248120300751886,0.3435501957807753,0.7654135338345864,0.5030075187969925,0.36423184337951353,0.36691729323308275,0.5526315789473684,0.7924812030075188,0.9045112781954887,0.41578947368421054,0.6944340114936038,0.6270676691729323,0.49473684210526314,0.7263157894736842,0.16842105263157897,0.3616541353383459,0.48947368421052634,0.5353383458646617,0.45338345864661656,0.15639097744360908,0.7431887968401694,0.2819548872180452,0.5541353383458647,0.6891688738516107,0.4203007518796993,0.43759398496240604,0.7323308270676692,0.37368421052631584,0.6984962406015037,0.6518796992481203,0.7443609022556391,0.7955998704719006,0.6233082706766917,0.6834586466165413,0.43082706766917295,0.7766917293233082,0.22030075187969927,0.8796992481203008,0.6218045112781955,0.4616541353383459,0.6834586466165413,0.6406015037593985,0.4421052631578947,0.2285714285714286,0.21879699248120305,0.5661654135338345,0.16917293233082714,0.9015037593984963,0.45939849624060153,0.4406015037593985,0.6255639097744361,0.6533834586466165,0.4616541353383459,0.5052631578947369,0.45112781954887216,0.48540369040241405,0.8466165413533835,0.4263157894736842,0.6195488721804512,0.7992481203007519,0.524812030075188,0.824812030075188,0.1330827067669173,0.3766917293233083,0.4932330827067669,0.3556390977443609,0.8090225563909774,0.5827067669172932,0.6834586466165413,0.42105263157894735,0.274837127489975,0.4180451127819549,0.5857142857142857,0.8,0.23759398496240602,0.46015037593984964,0.5007518796992482,0.21578947368421053,0.6593984962406014,0.6210526315789473,0.5075187969924811,0.6022556390977444,0.7105263157894737,0.6857142857142857,0.4556390977443609,0.22683286025433513,0.7917293233082707,0.5293233082706766,0.1323308270676692,0.4443609022556391,0.45037593984962404,0.47443609022556393,0.7571428571428571,0.7180451127819548,0.4789473684210526,0.6849624060150376,0.30451127819548873,0.6992481203007519,0.4639097744360902,0.10375939849624066,0.5421052631578948,0.5796992481203007,0.2729323308270677,0.6263157894736842,0.7676691729323308,0.4052631578947369,0.7984962406015037,0.3157894736842105,0.40902255639097745,0.8443609022556391,0.3969924812030075,0.3293233082706767,0.3142857142857143,0.3466165413533835,0.7064686118181596,0.6105263157894737,0.48796992481203005,0.23007518796992482
