,TMEM170B,CATSPERH,IQCJ-SCHIP1,ACTR2,ZNF891,TXNDC9,ANGPTL7,KLRG1,CDK7,LRRC23,HNRNPR,RIDA,FSTL3,UBE4B,DNAJA2,BCKDK,MARCHF6,LANCL1,EMC8,ABCA9,MYL12B,NOD1,RACK1,WFDC2,IFI30,CLGN,SEC23B,SYNCRIP,PROCR,ARFGEF2,PDLIM5,TRIM3,ARID3B,GAS2L1,CD226,ZNF274,WDR4,SMIM38,HCST,CD300C,TCERG1,IFI44L,CLP1,GCN1,RBPMS,DNAJB4,ADAMTS8,WDR45,ADAMTS6,BAZ1A,RASSF1,WBP4,IRAK3,RNF24,MAN1B1,GLMP,CHRM1,FKBP9,CKB,LYSMD3,NUS1,AGAP2,CLCN6,CLIC1,CLK1,SERPINA3,LRRK2,FRMD6,ACOT4,CCR8,ZG16B,SEPTIN12,B4GALNT2,RAVER1,NTN5,ZNF428,ERICH3,MYOM3,TEDDM1,UBXN10,TATDN3,C22orf39,COL10A1,CLHC1,LSMEM2,SLC9B2,COX7C,CLDN7,ADAMTS14,NANP,PABPC5,CRYBB1,CRYGS,CPNE8,GSC,SLC38A6,PTGR2,FAM161B,TEKT5,FBXL16,QTGAL,CSTB,KLC3,CDC42EP5,ANKRD35,COPS9,SLC16A14,MB21D2,CTSW,CMC1,NIPAL1,SLC25A48,BTNL9,TTC23L,SLC2A12,MBOAT1,AMZ1,ESCO2,SLC7A13,PRUNE2,CYP51A1,TAMALIN,DAXX,SLFN5,DEDD2,AKR1C2,ZNF92,POFUT4,ADAMTS19,DYNC1H1,DPH2,DSC2,DSG3,DUSP2,ZNF367,IMMP1L,EIF1AX,EIF2S3,LDHD,EIF4E,THAP8,ELF3,FLCN,RAB12,HTRA4,RTL3,ETFB,EVC,RTKN2,CYB561A3,SKA1,CFAP53,DOK6,FCER2,ALDH3B1,RASGEF1A,CPNE2,DAGLB,FAM185A,GPC4,CHSY1,MLXIP,BAHD1,MAPRE3,PALLD,FOXO1,IQSEC2,SSPOP,GGA3,STAB1,FAF2,XPO6,TBC1D1,ASTN2,PPIP5K2,FMO3,TRIM2,OBSL1,SRGAP2,SF3B3,ABCA6,TRAM1,SUZ12,KAT6B,LILRA4,SNAPIN,KLHDC2,CEMIP2,SGK3,FXN,DEFB124,GAS2L2,PLA2G4F,ANKRD31,ST6GALNAC3,ZNF683,KIAA1549L,NOCT,NALCN,TAS2R20,PNKD,TENM4,LRP10,MAGI3,GIGYF2,CFAP61,TOR1AIP1,WIPI2,IFT172,RGS22,SPAG8,PITPNC1,STAP1,GCSH,CKAP2,FILIP1,C5AR2,SIT1,SESN1,AHDC1,PGAP2,DESI1,MAT2B,GLS,AMT,GPR3,PROX2,SAXO2,CES4A,HEXD,SIRPB2,CCDC141,RELL2,ZNF789,TRIQK,LCN12,IGKV1-9,REM1,OSTM1,NR3C1,CNIH4,NXT1,GRM7,GUCY1A2,UQCR10,CCDC106,GPR171,H1-0,H3-3A,HLA-DMA,AOAH,HLF,HLCS,HMMR,FOXA1,HNRNPA1,HNRNPH1,HOXA3,HOXA4,APBB1,SERPINA9,BIRC2,HSF1,TNC,DCDC1,OR10A2,SMCO2,EYS,TMEM255B,SKA2,IGHA2,IGHMBP2,GPR141,IMPDH2,ITGAX,ITGB7,IVD,ANOS1,CD82,KCNA2,NCR3LG1,DNAJB13,LRRC37A3,SAXO5,RBM43,RBM44,KCNH1,PNPLA7,LINC-PINT,CC2D2B,KRT81,IYD,ARL13A,LCN2,LIG3,SLC25A35,NICOL1,SAPCD1,CFAP99,KPNA7,LPP,LRP1,SMAD1,MARK1,ART4,ME2,MEP1B,MOCS2,MPP1,MTM1,MVD,MXI1,MYBPC3,NAGA,LRRC18,NEK2,NOP2,ATP2A3,TNFRSF11B,SLC67A1,SMARCAL1,PAFAH1B3,IL21R,PAPPA,AMDHD2,MRPS18C,GMNN,GAL,TNNI3K,SH3GLB1,ANGPTL4,RNFT1,PLCE1,NUSAP1,ABI3,MTRES1,GASK1B,KRCC1,TNFRSF12A,PDE3B,RNF138,ANKFY1,TMEM14C,ACKR4,SF3B6,NUB1,OAZ3,COQ3,PEX10,PEX14,PFDN4,CDK14,PIM1,ACP2,SHC3,IL20RB,POLR2A,ASNSD1,NDFIP2,RNF111,PAQR5,QRICH1,TMEM70,PINX1,MTARC2,TESC,MARCHF1,USP47,ZWILCH,TMEM248,DET1,SAMD4B,AGGF1,SRBD1,HAUS2,CEP55,FAIM,PPP2R1B,NUDT11,MAP1S,ZNF532,PANK4,OGFOD1,TMEM143,DDX19A,FBXL8,NOP10,CARMIL1,CDC37L1,IWS1,PKIB,PARVA,CHFR,DHX32,IFT122,H2AJ,PRKAR2B,PSENEN,ZNF302,CMAS,AJAP1,KLHL7,SMG9,MAP2K7,PCDHB12,PCDHB11,PRKX,PROP1,SLC7A10,POLE4,BDH2,RGMA,EPPIN,PSMD7,PELI2,VN1R1,ARHGAP31,ARRDC3,KIF17,SYT13,FANCM,CPNE5,PTPRCAP,RAD1,PYGB,SRPRB,ZNF462,RAC1,RAC2,RALA,RAPSN,PLEKHA1,BCKDHB,RCN2,DPF2,RGS1,RNASEL,BCL7A,RNPEP,SCART1,FAM229B,S100A9,CLEC11A,SCN2A,SCN2B,SCN9A,SCO1,CCL16,CCL19,CHTF18,DMRTC2,FIGNL1,MYO1G,SMOC2,SELENOP,SELENOW,NCAPG,TOR3A,ATL2,RAB17,TMEM232,AZI2,CCER2,MS4A4E,ZMAT3,MOSPD3,SLC71A1,HRCT1,DDX31,EFCAB6,PMEL,SLC1A2,COA7,C8orf33,WNK4,SLC5A5,GOLGA8J,NBPF6,SLC12A3,SLC34A1,SLPI,PHACTR4,CAPN15,SOX15,SP1,SPINK2,SREBF2,ZFP36L1,STX1A,SURF4,SYPL1,TBXAS1,TCF4,ZEB1,BTG1,TRGC2,TGM2,THRB,TK2,TLR1,TPT1,TRAF2,C2orf92,C1GALT1C1L,TXK,UBC,UCN,VEGFB,VIPR1,VLDLR,NELFA,WNT2B,WNT9A,XBP1,SF1,ZNF202,ZYX,DAP3,IFRD2,MANF,METRN,GGCT,ZFYVE21,CCDC28B,PPDPF,BRCC3,HSD17B8,OCEL1,AIMP2,FASTKD1,QTRT2,YRDC,KATNBL1,ARHGAP28,HDAC11,ATP8B4,DOK3,PDZD7,WLS,MYO15B,CCDC170,MOGAT2,COQ10B,PDGFD,TRAF3IP3,COASY,ACAD10,SRCIN1,TMEM177,APOL4,TCL1A,NIPA2,CAB39L,AMN,DOCK8,PPP1R14C,TRIM56,ZNF239,KIF18A,KLRC4,H2BC14,FAM110A,NUDT12,TRAPPC9,ESPN,SLC25A18,SPATA9,ADGRV1,KBTBD7,DNAJC30,PRADC1,CMSS1,CASQ1,DYRK2,SPIRE2,ACRBP,TPST1,ST6GAL2,ACCS,PARP10,RPUSD4,PRSS12,COX14,MMP23B,ITGA10,ZCRB1,KIAA1755,EIF3J,TNFSF9,GGACT,CDKL1,KSR1,CCNB1,SNURF,TAF1B,SOCS3,CLIC3,MED30,ZNF439,LYRM7,PPP1R3E,VCF2,CLDN1,PYGO2,CFAP119,ZNF697,PIGQ,ESAM,KIFC2,SCARF2,ANKRD44,RASSF9,MARVELD3,XPR1,LDHAL6B,FANK1,DMKN,SDR42E1,ARHGAP18,ABCG2,EIF2AK3,AKAP7,ATG5,MAGED1,ENTPD1,CDC42BPB,PPM1F,NUP93,GARRE1,RUBCN,ADAMTSL2,DLGAP5,RBM19,TMCC2,ARNT2,RNF10,CD302,RBM8A,CDC25C,HS3ST2
TMEM170B,1.0,0.41032119734655703,0.6256018992256274,0.3123057070510364,0.12418539516174525,0.4167228384584349,0.44216853276504425,0.6368722717444131,0.19486980887936975,0.4146921677810022,0.2982124837227299,0.21925819358496346,0.46312021885031807,0.21283342256712554,0.3836724510621885,0.17293829472454303,0.23187693228605158,0.4441840725935137,0.3680686299884502,0.35581017112371577,0.3260523735005137,0.3876773564127836,0.45546173689993424,0.3772674896579255,0.2514095477981527,0.13350339377059267,0.3846329383119988,0.4039270361027623,0.4888853261136458,0.3313285990119016,0.3823173241142562,0.35595445067897225,0.33251059553525125,0.2600864546490699,0.6335952822449689,0.2967101497218816,0.3394190325959392,0.19448340345956053,0.5981070141765522,0.6673921997043321,0.23335355643377778,0.10305552867867461,0.23061190043834323,0.2690213045705286,0.40240271385020404,0.45886312818138036,0.1821554096730286,0.3516789394413162,0.12144796848317722,0.3856896496354943,0.40258705978860143,0.29932810231447676,0.33023881206442823,0.3858061575329188,0.11971577941025147,0.12912157629814505,0.33817891806602357,0.1238021854688056,0.3468061296332465,0.3303657959006793,0.24440747685957187,0.27216203160886304,0.15095069853677273,0.41150169347308047,0.30760459206135166,0.3776677963995194,0.40163756173354526,0.6673954076634522,0.08880651809819438,0.4602643755068194,0.5038348943441769,0.3546647614851885,0.28055721255467186,0.3587581693665813,0.17808325454197574,0.3333333333333333,0.41664032172041665,0.26730417122474776,0.19448340345956053,0.3856370827177362,0.08651269792371734,0.5129059909431875,0.34703411859476013,0.3333333333333333,0.5278167367928939,0.24809019615609962,0.3963429413449911,0.5417907947823695,0.14046454733636954,0.11352710872972475,0.32053671282184487,0.323930150918264,0.21989484196492226,0.5402797652721398,0.137094000089426,0.4008934368437343,0.20837909767232135,0.386789714429363,0.39966413937189066,0.4107513008444906,0.17329356692194883,0.222588893664868,0.40305980115620277,0.3417765070138444,0.17944475087332232,0.431518455188691,0.39127902123925046,0.31517704556346243,0.16753618866648937,0.10246016480054017,0.16387127379889782,0.31585906603875175,0.6596335959391072,0.4220989772134785,0.2870005011182189,0.16138290154833887,0.061288651541200924,0.22168686949262909,0.3139752705200569,0.4238411893430563,0.21590515090691312,0.5801674817906248,0.3732964063616573,0.1399782781859706,0.3205330785625092,0.11982758688379025,0.28915365923407793,0.24450572627440326,0.11647127341186199,0.39066649322685465,0.2890016204752183,0.5174596689452232,0.5441662672974679,0.2680264857995696,0.11516263673313669,0.1347282251317866,0.31917225494154655,0.352214765563523,0.11892709711287931,0.38460803097272406,0.35064573638103763,0.26316714278352277,0.39195496397716106,0.24308588412861667,0.45226374243453243,0.19433654789162455,0.29934998104471205,0.21961336657853456,0.1300931220377069,0.3094661040833944,0.36173376642805416,0.38292453235455826,0.3785155800359692,0.49425662963838074,0.41235065495683676,0.3721884485537759,0.5244285311111239,0.4215012479116041,0.3748000255967236,0.4954961378821894,0.16118189584278805,0.18134829894886997,0.4042062967305688,0.39466447793137877,0.4018181521752033,0.3060585814325233,0.42410029687744033,0.16797052057576103,0.3474498152394905,0.4322325328942475,0.3450313544241482,0.319975062389785,0.37520407059698574,0.19361406309414508,0.16661113942901729,0.18168630304124547,0.37768232190508216,0.42279900262137576,0.3761028968501042,0.35498104111919776,0.3039222502467235,0.3933281822572234,0.3432341103003808,0.1626933411750324,0.637792058707748,0.4089394884626114,0.2409422367042856,0.3957497243919863,0.19087561924062568,0.24358426462294025,0.46643130760316026,0.49280237845250224,0.1712969173943515,0.06663007860018565,0.1752627109922721,0.2930183713558847,0.19448340345956053,0.20547812922534572,0.43371667188808166,0.3592314505582352,0.4732431280189416,0.50563266779446,0.5838423113027753,0.5206393178769524,0.44590376174083346,0.050930052225602145,0.3545876603510676,0.34611080916164405,0.4078542579823754,0.48764048894984396,0.40999166337719406,0.3433973987584584,0.3502716900875548,0.3747915940557265,0.08365430793463946,0.07691889828323624,0.5073401913204144,0.6162370941974286,0.3071494646695414,0.3037576698552921,0.45409310737349345,0.3682543181336732,0.3432289722234952,0.1348404145782005,0.1802849243804898,0.45907711152141534,0.16621434226063045,0.2910640847335583,0.1366227125013113,0.12085577139512571,0.30556334735857876,0.5528519569999304,0.6615361715964961,0.2632040916119149,0.05616330981835532,0.24627627637529992,0.2431719765773647,0.35536108941103256,0.3989351989708288,0.29358949064976264,0.38684984260669836,0.385742029345779,0.3424960355332652,0.3533973418248999,0.31824579335806363,0.37064029005900356,0.49441605632572844,0.28688045600654005,0.33176580910420067,0.31625850929142246,0.20353535775469125,0.23579270494718266,0.22653119669257818,0.4589906158458457,0.17827386573884083,0.3280826202332471,0.38388479033359474,0.24715377784523074,0.12816589854100038,0.45039498901996605,0.16965406364013466,0.42704607046348014,0.2972821422087537,0.28532077233192105,0.3525924318848525,0.3787675705673086,0.19448340345956053,0.14325501294440435,0.5278167367928939,0.3420564295063213,0.35115543882301153,0.21317099138042947,0.6359171164182614,0.27035537899744755,0.42602351560723467,0.4804524733344773,0.1265020849240319,0.45534887228939364,0.6052063906736155,0.2659592972463665,0.6899874959422645,0.38962102333907556,0.19448340345956053,0.3333333333333333,0.267830909179355,0.25541131983273924,0.34173679006226493,0.12879785208345643,0.4169927926223161,0.0613325046306814,0.3977441632133207,0.4069169575563892,0.12429398659596881,0.40554021969657644,0.18312949266472742,0.23277402120283588,0.1930793204850124,0.3333333333333333,0.06064195191282721,0.2800010763672236,0.5159627675190893,0.43809344474777695,0.33991442747399053,0.3007828061665294,0.34105016314227643,0.11637589327935154,0.44593425720960506,0.25134329464866495,0.5748073650310396,0.24829526898462576,0.15576436780069622,0.3634332168610867,0.23794265818121405,0.13957117402933106,0.4848410683528872,0.29871523570114483,0.29579671436866845,0.20061104014041922,0.4375262980023844,0.427511513307048,0.21501453466491524,0.3325617153563401,0.42110192331090096,0.21350559205120956,0.2924724652008784,0.13095374871123386,0.4236625520944945,0.356766616793748,0.2818222736126262,0.45747036432688043,0.32975342941760194,0.16700780509501365,0.326228351821824,0.29617169982070046,0.44826397287125247,0.2834699419703582,0.06729806133138173,0.3806375668979866,0.6920069363633052,0.37546487053976013,0.332638189181151,0.34787936785681356,0.4770526630900152,0.4098736137022599,0.2959682208677861,0.412405555239672,0.3895656618759722,0.18661329083187775,0.21229138984408477,0.3424636169076772,0.3801650113332618,0.4970365307045331,0.3372958986303416,0.2952879198965122,0.5520982339140553,0.5440743660680665,0.2976987247664917,0.3333333333333333,0.4306691245889905,0.3889447435398126,0.6143065167574858,0.521830282094939,0.33605338079302377,0.3398948858798167,0.1419533144976695,0.36276932399275325,0.19009009048641556,0.332647179539364,0.4120662253253562,0.5278167367928939,0.26418484016507365,0.39903432759755636,0.43848008713235737,0.22388952300294737,0.3946847024779833,0.482512851843561,0.5687297309570382,0.4611420797012676,0.16440717264013474,0.29240381910273583,0.12722401717026796,0.131102134974084,0.2029397442740598,0.46223814628024945,0.3709551367547779,0.3717745897108378,0.28622739492863525,0.46069282204225637,0.42729877460049215,0.38954360683768735,0.3277433195006734,0.4286895809406132,0.2780180326680867,0.25911837847456454,0.393132362757838,0.21142484968052835,0.3947387874350147,0.5076982153950725,0.3722053040308029,0.14123628918198972,0.5111384370848362,0.345039730754452,0.42047987146173477,0.30382574635243614,0.6276836085644829,0.47905719848160494,0.2636656246078641,0.36350692730456186,0.42338613002064346,0.3234624315380343,0.17614675463979898,0.563902228670457,0.4256406935301937,0.3982077340027426,0.40121788542561476,0.45432896525128413,0.3538006441888015,0.5690493254918135,0.3555580776462523,0.39045987173287783,0.21335038183720623,0.43252823708889826,0.6551224891797217,0.36857975390130315,0.3421734570989587,0.3952630145343167,0.32217274585244676,0.5361194883965864,0.35158927830230685,0.45648179146604023,0.436918608737406,0.5545363879634975,0.23409381827610432,0.36890917093666925,0.3748203527016076,0.45593829995199986,0.2389631344224666,0.39954544269161346,0.22101964269476046,0.29391451521003814,0.3333333333333333,0.38969906963331197,0.4027181070832868,0.34401775266870827,0.2964594212159511,0.3323713519247325,0.3454038536937744,0.2792792912092526,0.278689239098508,0.25840361326555583,0.20760257842417373,0.27722738136714636,0.27985860077323627,0.33809234950786915,0.237567708782801,0.10087103729258305,0.4337646030936994,0.10209891915569162,0.29879471366873916,0.26527717072407603,0.14423734123117868,0.5608849939042394,0.10098176718092565,0.19448340345956053,0.31593270211772384,0.5278167367928939,0.22640487527742026,0.19448340345956053,0.20191882072123182,0.2949298935181254,0.4102884102518915,0.26203267446142003,0.34842018105313893,0.3333333333333333,0.24986050650461633,0.34694955690144885,0.06372932622616989,0.1005586592178771,0.2997747954536643,0.4544197726527927,0.3602504826546373,0.2688915662913712,0.3539630906354727,0.23638086181379192,0.2857420820535106,0.32693401806003003,0.2730563079830496,0.22817689891645487,0.5301033108090435,0.2954354449382773,0.5191100778630515,0.15250163562243826,0.37965808765772446,0.1641628623526776,0.44735370931638313,0.3855703726297825,0.346208784794837,0.2206389326412814,0.12765484835678573,0.4979319924793159,0.4592841588178236,0.43883770529067617,0.19448340345956053,0.20312547840149922,0.46627684258717395,0.38919295555096006,0.19925068016515368,0.3391733175445241,0.4447263990925376,0.538640566724001,0.31829974142923045,0.33120557523999783,0.3214934280283511,0.2832809780958074,0.37411460368178345,0.35583819627855634,0.42567206103879407,0.29941433112373006,0.33032980958589153,0.30035474951790536,0.16147201108283424,0.17227625068102223,0.3885098191194855,0.36101154177611033,0.05247950985486072,0.2677696757169143,0.2527518518727534,0.13526767859403024,0.4098760932095149,0.3610542103535881,0.2510015587605104,0.3785451497374923,0.386122766866749,0.21570927917412205,0.36138660266107697,0.3456704220500821,0.6010973528601986,0.44293475255154574,0.5104119814584145,0.4087165891179129,0.32072364146436344,0.09805312937456961,0.16288467031999912,0.27242086135370397,0.49307701395174425,0.1518141373275605,0.11931930749821174,0.39789568452150803,0.44535583433210024,0.3620442132263291,0.4292600317585931,0.2566153292517121,0.33124543526516287,0.378140212214143,0.5568191050529466,0.19833350379092496,0.21594136607001832,0.3015700817584033,0.2602490131757319,0.3311050743823098,0.19442622039396315,0.40447811620403806,0.1849001892720945,0.3600547376761789,0.22568307846454605,0.2601054328508475,0.19448340345956053,0.34931531173112584,0.44873303395192005,0.39983082390576846,0.434315100514259,0.23788328387734914,0.25035379841554234,0.28283056994247996,0.4245776470276385,0.08160009954619753,0.18225547839568187,0.31791839299143104,0.22443594821376875,0.23445107058382395,0.20612042166390335,0.18425767164338422,0.29438455577736483,0.17734731351891733,0.3558768192731911,0.26361026057421055,0.3035422974279679,0.3378761360562708,0.5974529331479497,0.26662963905802173,0.14118820937867027,0.39083020004882524,0.3726408570559047,0.22625831016880513,0.2956717606883719,0.41213356414425384,0.5075946725541092,0.2924031268198415,0.39999210475326147,0.3334897033473556,0.17338251632192173,0.3333333333333333,0.48962174581258716,0.35052827737145664,0.06873520201457262,0.30794818663278795,0.42062485253350124,0.5097316665259453,0.15343307779498722,0.39736968736743555,0.3333333333333333,0.41652643482709095,0.46161560583116473,0.3951059447737601,0.33447475508412644,0.46089905512529433,0.44272319527611453,0.24714773028304346,0.23696889075777716,0.37558287296623805,0.22550464771079484,0.4886748521383271,0.43164938599777375,0.5189466723043525,0.2769800102404684,0.21908552522779376,0.2673719095743308,0.3830895823207699,0.3410370048246316,0.4720900448853844,0.5009854038635462,0.3920887387479213,0.2643647981200507,0.4204804900338881,0.27980863390983757,0.31808396247575577,0.5431370092384821,0.37394282472894963,0.33838809496184125,0.19157061806868178
